x_target y_target x_pred y_pred distance
849 509 692.1372344869733 484.6073263356385 158.7480070202169
849 509 691.1829011720331 486.4276388120297 159.4231732593366
849 509 690.139248473869 484.44137970427465 160.74782799862882
849 509 687.0496542137031 483.7881673481072 163.9010402833618
849 509 687.6709115307635 483.0053967380928 163.40989622742768
849 509 687.4666597350937 484.2433568271932 163.41943396770068
849 509 688.449953151392 484.73068371470526 162.37400424959003
849 509 690.4641210903877 481.9053644348826 160.83452421059906
849 509 689.3488761014194 481.1232309713623 162.0666394220475
849 509 691.8660205870456 483.76563518774503 159.14729232264293
849 509 689.4138068772215 481.2402197435582 161.9825868274324
849 509 690.1463705013161 480.55057560320233 161.38105636478596
849 509 687.9944480741351 486.07689510311747 162.62919937411564
849 509 686.5957470430244 487.61842223651024 163.80571798984758
849 509 685.565429205845 488.009783288795 164.7769647986423
849 509 690.694797375818 485.17238101686075 160.08838997344242
849 509 692.1063926424276 480.73635207125335 159.41906355236262
849 509 691.6887750188785 480.3586944835845 159.89729793447322
849 509 690.2006730245039 480.66398174006645 161.30764451413273
849 509 687.5025234249201 479.8947495300864 164.09920945889678
849 509 689.7202731690037 479.8997123532097 161.9162070963952
849 509 689.7337334476 480.69731533481485 161.76150846476745
849 509 685.265212587037 480.5014015485299 166.19642211210902
849 509 686.6935990361396 484.0280223860575 164.2162216706762
849 509 684.0257658497985 485.3293509931409 166.66372598094472
849 509 684.1301859045683 482.1588737874659 167.04041922905785
419 371 685.2602807338324 484.42069958917364 289.41111276479484
419 371 683.3265108424869 483.22495908549257 287.1636219577678
419 371 686.0975106953842 483.8312867266628 289.9516847408638
419 371 686.5218140607426 483.29377712260987 290.1341299792441
419 371 686.8661741686507 477.60450414484615 288.299857037284
419 371 690.1803577254283 474.8125316147365 290.3718790385045
419 371 687.8330284150225 465.872154694361 285.0823089971439
419 371 689.262999361739 460.66403309837904 284.7485340708018
419 371 686.9130088512823 457.93162795318716 281.66378583399495
419 371 686.4050028535296 456.3805843421869 280.70496920024317
419 371 696.3762886070198 451.43468082297636 288.8032952729224
419 371 698.5126390032423 454.6102532135044 291.7498754155401
419 371 691.968332474232 452.84895652095383 284.97537124694105
419 371 690.7393511017195 453.04693985498625 283.8555535422045
419 371 687.6749884424896 453.2455115609507 280.9814470503247
419 371 684.7925518338047 456.92263453407 279.335604131663
419 371 686.0499609782075 457.3410661355697 280.6607584966038
419 371 685.2719357392018 457.69304513388596 280.02933388644766
419 371 687.0385496019376 459.3580848231054 282.2265317547545
419 371 685.354992786376 458.3228246919897 280.30386707003953
419 371 687.3708135594118 461.9203518024314 283.35384935168685
419 371 696.1611862310829 463.9571789002368 292.3343295990254
419 371 690.720701376159 460.3515373011131 286.0346775732341
419 371 690.9810713016432 458.6552729155187 285.7571521699563
419 371 685.9749106682328 457.112936560198 280.51923422348705
419 371 685.9056432257507 455.78825759941117 280.049408163088
419 371 688.0420742873997 458.6081468608727 282.9466824920606
419 371 687.8264506286521 458.80836257780857 282.8037642892948
419 371 686.872350811171 457.6936910903532 281.5517579486455
419 371 689.1479021955375 460.1137117631222 284.4664174992376
419 371 688.2359022695853 460.9030284945218 283.8494770180218
419 371 690.7146337211864 459.7451299768252 285.8400606507808
419 371 687.4814695722046 457.40403396188464 282.0424730223041
419 371 690.3216135462023 457.8462044473733 284.88187236858323
419 371 687.6328372193788 459.64748677563136 282.88156204349724
419 371 690.5142100905098 460.35759599290736 285.8404209392107
419 371 688.5094835528255 462.2684230402393 284.5439979496366
419 371 689.9641028253525 461.8393546870662 285.7854674050289
419 371 688.7388052071229 460.3677521056046 284.1577346316215
419 371 689.7255645597403 462.1136876891918 285.6466967960836
419 371 691.1353342493775 464.3759778723464 287.70942527250884
419 371 690.9200867995621 467.50434603720373 288.53703819293247
419 371 689.9110571712208 468.9448391626263 288.0728942754268
419 371 691.5879337988674 470.446354165393 290.1616084348936
419 371 692.4961887050288 470.63991929549024 291.08122363592696
419 371 692.4038291891854 468.3853821333209 290.2301956526271
419 371 686.9618995567428 467.96917612854656 284.96771875619
419 371 686.2595089450526 466.5881756917156 283.83929335738725
419 371 687.3461717442749 463.04134493757607 283.69222243079867
419 371 685.8057976846577 463.622589765207 282.4257031733485
419 371 690.0783379878751 463.78996715570446 286.51953394319446
419 371 692.8144451150165 464.8820815918313 289.46190698891564
419 371 692.3233912062237 463.4995573241485 288.55128536472307
419 371 691.2546123584987 460.22461468746116 286.5023661623099
419 371 695.5826492068156 460.8642913410479 290.81532404687545
419 371 693.0648868203309 460.4843121736274 288.3036668393727
419 371 686.6525995830481 458.29456912630394 281.52842816047996
419 371 686.1368633671303 457.8126153267355 280.88882845264
419 371 690.279933631768 457.83619610721917 284.83912537716424
419 371 690.6892792672274 458.8159323671093 285.5288119371673
231 504 692.6278113260101 459.3802532727973 463.7792125436867
231 504 689.3967696057982 458.8869061023831 460.6113216433639
231 504 691.3697315448869 462.26771326767357 462.2573671436945
231 504 691.9441976759836 461.53635686514906 462.89600814809387
231 504 696.3669926249847 457.5132924176995 467.68306769292485
231 504 696.653632689709 455.5958552133252 468.16265001562414
231 504 694.4800122619617 456.585763154175 465.8989500117168
231 504 695.2557003280706 454.1747220096437 466.9217424943109
231 504 694.5577281873288 454.38572971212176 466.2052586344303
231 504 698.6763755138513 455.078142833827 470.2281789964956
231 504 699.3017435805184 451.9059222128481 471.19031821658587
231 504 698.3562472791348 450.1520726638571 470.4481492675195
231 504 700.2680586130261 453.82478888297146 471.942859512756
231 504 699.7119323004599 451.7847538003938 471.61139449393755
231 504 699.7642339217014 449.81377722739273 471.8856362960862
231 504 701.525260551583 447.42952918232845 473.91374635651584
231 504 701.7359643589962 446.2911798486774 474.26011435102976
231 504 697.0076436451122 448.73266639871224 469.27348326862233
231 504 697.1117512634082 448.68767520013364 469.3821661936116
231 504 697.4495214044564 446.859499092379 469.93637107849
231 504 697.6684767043014 445.7322802612704 470.2920308840712
231 504 699.6020905327072 448.2789852675713 471.903327742489
231 504 701.8810591778008 447.2185288647101 474.2922172634665
231 504 702.677357785031 448.7122726945023 474.90658306415924
231 504 704.0780355702248 453.0247082324067 475.81646473170105
231 504 705.7891515766776 453.0909046220408 477.51070610731176
231 504 705.6212304740709 454.49803805896204 477.1957215364919
231 504 700.7997022381026 451.69950749384145 472.70191636949875
231 504 701.855722764936 448.860526515782 474.07327829841563
231 504 701.992760412226 447.20058724471926 474.40526309272036
231 504 700.6386088091938 453.17487370031876 472.3807959132267
231 504 698.8015432698392 451.28829308063433 470.7619440141655
231 504 703.0664585314291 456.4405960778349 474.4561498935778
231 504 702.1774961571546 457.0749403003943 473.5083886403038
231 504 701.3267232644828 457.4621321801894 472.6235285699597
231 504 699.2490717042751 453.3687852770671 470.97846347389935
231 504 702.7852603109604 454.68992181614425 474.35515772169975
231 504 698.1259125089531 455.08825238142936 469.67965379865547
231 504 700.09671874352 453.71863621836064 471.78379272679416
231 504 702.2170477387265 452.1718360389593 474.0587143584366
231 504 700.5852891089091 452.2887266855506 472.42396164388134
231 504 701.1521498541687 451.17431006649025 473.11055529278565
231 504 700.1394946477127 454.9246455706307 471.6993278039301
231 504 698.4964628989003 454.7024320217819 470.0884948938337
231 504 700.1789173624211 456.41484184162573 471.58583924279475
231 504 700.3951476709105 457.3619387254977 471.70638475267657
231 504 701.180312266736 456.95474783863136 472.5280751385807
231 504 700.0105880897529 456.4159057417971 471.4182620207552
231 504 701.946461765496 460.46542271384396 472.954362776076
231 504 700.3128592759412 462.4669751425812 471.14705988212035
231 504 704.8977533382556 463.9812649120875 475.5844612443542
231 504 703.4568567782364 461.57181775670995 474.3581264880374
231 504 701.9265748410655 460.1783574082213 472.96107160207094
231 504 706.0652697175017 460.648922810367 477.0391245854622
231 504 701.9547021104888 461.2176435316602 472.8939220004454
231 504 704.8962653517226 460.67603336647164 475.8725001501698
231 504 709.0330845794762 455.5624717032602 480.48082594424733
231 504 707.3119870026914 454.66221557188555 478.86044515571245
231 504 701.6799386268467 453.47505784532984 473.3839608663405
231 504 700.1056466729623 456.0082854012056 471.5541457887845
554 152 699.4964915769497 453.43587672198544 334.71303654974867
554 152 700.9360085507783 453.58735387353147 335.47745471979647
554 152 697.91646088591 453.82373644918255 334.3792989975176
554 152 703.0072092443249 455.7779702023862 338.3551441711266
554 152 699.7566453164567 463.34535167017077 343.7745302673391
554 152 688.5117043027811 462.1779675469894 338.0884058142486
554 152 686.8373125760506 464.16097691387864 339.2495057037732
554 152 685.1394069004914 465.38122540170764 339.7136094955404
554 152 686.4961312928685 465.8898490368439 340.708177383446
554 152 686.2488003040226 466.9910628422193 341.6271576621569
554 152 685.8263342668503 465.2501373857755 339.85854554276335
554 152 685.5602497934192 465.52488468242575 340.0087537708922
554 152 685.9368809351992 464.1361890703891 338.8751113290774
554 152 684.0600470509528 463.25202679464144 337.3328327077995
554 152 682.2807000930982 460.83261018378073 334.4151897406911
554 152 685.4681351860688 462.0300381111862 336.75286947630605
554 152 684.9402814924804 460.8905064865195 335.49769345679346
554 152 687.5543809810365 461.5135849947815 337.0985493524849
554 152 690.4162171860764 460.9309050829555 337.70947340389023
554 152 688.8631778197754 456.8461896687582 333.3455805724877
554 152 688.8466212715521 455.30564560037783 331.93060407473035
554 152 688.8328141437369 451.2201769665585 328.1959811969337
554 152 689.6438135390782 451.17179760131074 328.4859336888322
554 152 690.1146566624064 451.1319290269565 328.64435294359305
554 152 690.7738933228197 453.6265191829648 331.18824702744735
554 152 687.520178084601 452.72180933222194 329.03076537580614
554 152 690.0091970364801 453.6777016843695 330.919835265388
554 152 691.5199534604079 453.81674601411373 331.6701460401596
554 152 688.4589395758219 453.3757038259619 330.00988059215507
554 152 689.2484393139271 452.5888156330049 329.614587693727
554 152 688.0780748081547 453.56567165437207 330.0284600827839
554 152 689.5958931316775 455.18990977735837 332.13004625444535
554 152 689.7500850680275 456.75541120815967 333.6224606596972
554 152 688.3503729633231 454.5182260274556 331.00951616861823
554 152 689.0600036341917 453.2707186159554 330.159431906832
554 152 689.3769662686434 451.7692857980527 328.92027560485843
554 152 693.6862951320425 453.3357838111831 332.13779618227153
554 152 690.5606777255832 452.9293438945058 330.4652609846432
554 152 689.9515958203158 453.49377814275977 330.7284908575101
554 152 688.788280085211 452.1544960217051 329.02978881914794
554 152 691.4864247532352 450.6510477623076 328.7779878899303
554 152 691.4276035252733 449.0513198331099 327.30082924626436
554 152 690.8672282073867 449.63093405685265 327.59244659290823
554 152 690.5700777667191 448.0614481932374 326.0425850214734
554 152 692.646898344597 447.74862244511974 326.6346737545832
554 152 689.0313351689476 447.7613259256458 325.12801077545555
554 152 693.5972545351522 449.68796163125216 328.7940327529104
554 152 694.3341696274676 451.65903772584954 330.8915502937677
554 152 691.3927792536286 452.8689836666864 330.7550772454765
554 152 690.1091267155382 451.0755603464704 328.5907563700198
554 152 690.1105267480945 452.0799194576007 329.5057413055558
554 152 689.2145656745673 454.40327238080897 331.25627226844114
554 152 689.0589271012127 454.24876075907457 331.0516986365226
554 152 692.6883597303149 455.97862107071313 334.1219286319553
554 152 690.7209118004805 454.74517325037766 332.18556207330255
554 152 689.4300351864908 452.3221673654474 329.44604815006346
554 152 691.0586391595921 454.0829072972704 331.72149982997865
554 152 692.4418947866565 453.2054974712454 331.4979787857236
554 152 689.7771489856461 451.74740991140686 329.0652578672919
554 152 690.9925038031618 451.56361871431835 329.4014386056576
304 632 690.9955451480432 451.80011108006704 426.8929045219507
304 632 688.428898681226 450.6172464861987 425.0709133938815
304 632 690.883162733468 449.51283887352014 427.7617860242461
304 632 694.2642838370177 448.1895269859122 431.3844007709169
304 632 695.3933469438423 448.412777022432 432.3112541589892
304 632 703.4104639727373 446.1707509756865 440.52381152879536
304 632 707.3432559339551 444.85958969549654 444.64290759703107
304 632 710.8185433956692 446.75902655282204 447.0073215219545
304 632 708.2807943897294 446.84197594650334 444.66442918653377
304 632 710.8884858435836 446.1197714509326 447.3362262074665
304 632 709.042646422205 447.90881024421236 444.91472392628776
304 632 710.9254586844669 450.23113572745683 445.67729238148763
304 632 710.8673088864257 448.7535670092416 446.2289347905609
304 632 712.2290848143001 449.5380541909648 447.1502514331624
304 632 709.2773467274192 451.5082466908202 443.6518914453522
304 632 706.1055157159535 449.716656240152 441.4929933548933
304 632 707.0458805069454 448.67164871138743 442.7812848120615
304 632 705.9253314677219 448.1374736819483 441.98348460038
304 632 707.6101707094178 449.2389764493237 443.0606748848021
304 632 706.460919569407 448.0618154350692 442.5020310932993
304 632 710.3199351810691 450.06770854641786 445.19124923913245
304 632 712.4964550614117 451.9407767255128 446.4198446350157
304 632 713.4440076439741 451.5604715655387 447.44029637171656
304 632 711.7242411360295 451.3646508072374 445.946393850138
304 632 712.0005495892553 450.61117087529726 446.50459773261576
304 632 710.2687161824842 446.57333900299716 446.58405295874746
304 632 706.7057247326629 450.5994900760935 441.6764038672573
304 632 706.689785036831 449.4419102799725 442.1385745388371
304 632 709.96606652938 448.479594486835 445.5201301995831
304 632 708.990602727958 448.5066428443462 444.6202879066666
304 632 716.4859467947964 447.6631263469158 451.80165923930906
304 632 713.4296065165993 448.2355074851379 448.77833214358975
304 632 710.9981528874835 452.6749688397532 444.7526989850054
304 632 713.9251290689913 457.2812242035563 445.6066225473283
304 632 711.3562886695997 456.0698059752888 443.72353902879973
304 632 709.9523845855773 452.8566785764408 443.7225125699406
304 632 709.3241857507262 453.285205446478 442.974799900397
304 632 710.5346497746962 457.47351227327334 442.4137389205518
304 632 710.2075634617777 459.5797062516634 441.2860096465974
304 632 709.5641029627698 461.25050192392627 440.0427623597816
304 632 711.1474126276556 459.35550302539457 442.2387793319453
304 632 713.9231096672868 456.6103655795303 445.8682313211432
304 632 717.2185015016858 456.3886098806653 448.98651463372914
304 632 715.7908217706031 457.4847923211663 447.24404815010683
304 632 715.9269927032644 455.99948900309204 447.950920513317
304 632 713.4431723807638 455.8961344932303 445.70874217996925
304 632 713.22615573127 455.0746541927256 445.8347502423036
304 632 714.7426856320719 453.8026702890156 447.73188641906256
304 632 713.592017715492 452.5507038721603 447.1774489584924
304 632 710.8767099274894 451.890525867548 444.95851464342917
304 632 712.6953708512438 455.8454865736728 445.04192921083484
304 632 714.5406123885897 452.96712159615123 447.87985662448085
304 632 715.2878774992248 454.3975463819645 447.9959259959445
304 632 716.7344877038466 453.90112997604916 449.52081691948916
304 632 713.910633789841 452.59120393038336 447.4530632380769
304 632 717.7137189054758 452.6401944976361 450.9201492952437
304 632 720.0782651513326 454.4761294335319 452.3669388364304
304 632 717.1950941679434 452.87702364881153 450.35011546724843
304 632 716.2063280037114 452.916581642849 449.4273329213363
304 632 713.4390905369339 452.1528761940075 447.1972236060948
475 203 714.5512401852457 452.2911103589065 345.7323449986503
475 203 712.03887852737 453.51234341631096 344.88239174745496
475 203 709.8473562177501 453.9207999995996 343.67794313121965
475 203 715.3540415273502 457.23774043735716 349.8669660617078
475 203 706.7367917298247 456.65327501925384 343.5722988967903
475 203 700.4536633272887 455.1052492092162 338.2106015288927
475 203 694.5521825572489 455.1038991054188 334.3045569683529
475 203 693.1934454855523 454.4356289548433 332.908779038304
475 203 694.3574033726011 450.4150881326284 330.6537407168506
475 203 696.8368632326947 450.0761926712164 332.0515605652612
475 203 698.6044643771347 452.074309014047 334.7192374217686
475 203 698.3099737599797 451.57804438040694 334.1532410865865
475 203 699.735633606808 446.21477656936736 331.1488072669759
475 203 698.0709727268422 445.29246651903065 329.34222050198053
475 203 699.7231260009651 445.25266356052333 330.43431474623475
475 203 698.3214835890382 443.29425357746555 328.0454440085403
475 203 700.1454766676808 443.15466898269455 329.1880172456233
475 203 701.1330019998152 443.97593487804755 330.4626087529381
475 203 702.37225682061 443.7857647530652 331.1735612626949
475 203 698.9512929920998 444.33173792932143 329.23424695013125
475 203 703.3259271857 444.2368479001779 332.156508004921
475 203 702.5956605674933 444.5153046568513 331.8575403582768
475 203 705.1589116518189 447.0471932310345 335.45813022893884
475 203 715.0006303588752 462.575640262968 353.5248443753101
475 203 712.5166355492811 459.6938761686872 349.7226018220088
475 203 705.8665023492242 452.740858183246 340.10268765928413
475 203 705.5597870608151 452.9159225622398 340.0232106190162
475 203 703.0703716652397 449.5436286372707 335.8568969861316
475 203 703.1245430291403 450.2413866197793 336.40616877507654
475 203 700.6771370810118 447.1559727498093 332.47903577592285
475 203 701.8069770181938 448.7115184901017 334.38832985444196
475 203 702.8968802769539 447.9602214205248 334.5780897165276
475 203 703.4965418470202 448.91138953205063 335.6830069241382
475 203 702.4192778494696 447.4945020213047 333.91179891734885
475 203 704.2852227036212 445.6745941620363 333.8602581948894
475 203 704.1913888213046 443.00267965578314 331.8583718271921
475 203 707.9450877957852 442.3038050017006 333.9606638759691
475 203 705.3556228860025 444.70456317789717 333.8934094231515
475 203 705.7114006256147 443.40812195768547 333.20236416006156
475 203 707.3595191018753 440.47563841914535 332.2433219190951
475 203 705.7696472578924 442.0862361555674 332.2903224810615
475 203 702.4594905578757 441.0460529618464 329.2472371570679
475 203 703.6585007738795 443.986817684055 332.20378726565747
475 203 705.3963858504203 445.9075076141314 334.7932972271773
475 203 703.862253230149 447.1606866274614 334.65261368764817
475 203 703.4795929782524 445.7274036666005 333.3459417755625
475 203 702.7669315020926 444.8213074540039 332.19771194974055
475 203 701.1543711226516 447.0827375701323 332.74942878630475
475 203 701.5400410513723 447.2275268652025 333.11780960832857
475 203 704.2588951013674 448.3052321124312 335.7592856271194
475 203 705.6923787302285 447.86188009382727 336.4168752118345
475 203 704.8185082840732 446.39873414517655 334.75287979850293
475 203 708.1379813402934 445.29381533049104 336.24338103646454
475 203 706.2600292130227 445.76811142203167 335.2872753848975
475 203 708.3984399851046 443.42438785597244 335.0801666219586
475 203 711.0781794776609 436.3949932166428 331.9730857826932
475 203 711.9249460924705 453.7372014733813 344.9674974307334
475 203 713.1935848165862 439.24036918530396 335.47830910594644
475 203 710.9081623349211 432.5760725777048 329.17751162016384
475 203 709.6403599894875 429.1675122687341 325.89544664174775
962 168 710.7101702100391 426.7744633516608 360.7087487694297
962 168 710.3119864712382 427.7739541556602 361.70341913191976
962 168 707.688844791234 425.7995611079698 362.1253614027591
962 168 707.7473706531031 424.9580998612512 361.4856354187747
962 168 708.1385442236427 427.35224546881375 362.917657270361
962 168 706.6243150328144 435.4447708226671 369.788379905113
962 168 702.3024507039293 443.7289999077392 378.7734131383922
962 168 700.5710195784761 447.53753240242065 382.7353443645777
962 168 705.5836275629331 450.2102226295916 381.3029842663551
962 168 705.6451899196188 456.26730424756187 385.76654514032793
962 168 699.8502373606556 458.56747257185305 391.34633532033894
962 168 699.8446024071332 464.5150845415802 395.7861137631973
962 168 700.9052346125659 468.01582884176867 397.7184608090662
962 168 697.1078754902994 473.25499903141866 404.1638925744532
962 168 696.7166308721296 477.48717516532986 407.6243092942931
962 168 692.843741277349 485.9377986126075 416.56876430693364
962 168 690.2011873769736 487.597130184363 419.54370471426176
962 168 688.5078734143174 490.8536760615094 423.1222511884587
962 168 682.5695497172533 488.9167356006392 425.5219474172738
962 168 689.9443978346236 488.3816850740152 420.30783337981103
962 168 681.4273954237201 481.8805381670094 421.0011623246769
962 168 673.3859215605967 491.1091247210985 433.2408022698929
962 168 677.8565830960526 485.3397390960407 425.9600819083798
962 168 683.4733727888414 489.3240233855897 425.23665184262603
962 168 682.6801265174602 488.3658242757075 425.0339434517619
962 168 682.2007685548517 491.42632005995404 427.65896977009555
962 168 686.636107141264 494.3202644264809 426.9779718740603
962 168 686.7411586060887 492.57835066317085 425.58023389807795
962 168 688.1196305716328 494.1722971122182 425.9094083977014
962 168 690.1344321217705 492.19043374422836 423.0961171282752
962 168 687.8317285193784 491.62413937571756 424.1471733647952
962 168 689.4498566986663 491.3490758979041 422.8926642749979
962 168 689.2103342654693 490.86136409014534 422.67441625168937
962 168 687.5918713219712 490.75841506373104 423.6423203352437
962 168 684.8925309881445 489.3584185718786 424.3345172964075
962 168 680.8073035679234 488.15777107755235 426.1107026443813
962 168 682.6702442601804 486.474973866896 423.61706932226815
962 168 681.1739236805485 487.732573227402 425.5492962320516
962 168 682.3055124170028 481.9255077711431 420.45003367069125
962 168 678.6359373676291 486.0464720878888 425.96801569962315
962 168 679.1243443739744 485.3898284083175 425.1528427788236
962 168 679.0398234459219 482.3677456174502 422.9580842117963
962 168 678.0792816985344 484.5059953629433 425.19056831203073
962 168 679.4465174444325 483.33306685917637 423.40455070664177
962 168 675.9905493087945 479.6923661952807 423.0290025862271
962 168 677.4975681958191 476.4238787235324 419.6032920144464
962 168 679.2874762134563 478.49123960970036 419.9180646032335
962 168 680.3557174660971 477.67922646768295 418.5985250686622
962 168 681.4572565174724 474.96660429465135 415.85180902924105
962 168 681.4437026593621 475.7423185356249 416.43387301607737
962 168 677.9427901639958 477.03609797383797 419.752079578781
962 168 682.1470913778489 478.4051990850957 417.93425090956106
962 168 681.7164025735608 474.90098980934306 415.6285752114028
962 168 682.0317218205773 476.27128064591716 416.4293688704297
962 168 677.387862480007 472.4942324058537 416.79828021733664
962 168 678.5513798476252 471.887403168354 415.56067435537136
962 168 678.6433259394814 468.78371298112995 413.2334046629746
962 168 677.2567489491488 472.3460570659106 416.7796077911857
962 168 681.1465012244887 469.193308987244 411.82046713723634
962 168 679.7653835944958 466.97176441434243 411.1453448776809
980 300 678.5103596594822 467.2025071590955 344.7501727815987
980 300 678.5900620467346 464.9015880650576 343.5702030784527
980 300 678.6944063035477 463.11247487026907 342.6233212305837
980 300 677.987259374413 465.44807869356566 344.36138320603015
980 300 680.5544998057319 467.4054841948139 343.0629734102698
980 300 683.8049871889593 463.8519961984062 338.495143646604
980 300 682.051904369579 463.2297070285539 339.73078304213476
980 300 687.5540032396035 463.33704632313686 334.9681353841711
980 300 685.1554342063312 459.5988224020361 335.2687013280151
980 300 688.1244594964444 461.638591769565 333.64407007092274
980 300 690.8780639879017 465.52867827379157 333.15347396425614
980 300 689.0341624376172 465.7390708162634 334.8590124566119
980 300 686.8030045500327 463.1931083241964 335.5539729244776
980 300 684.1886442612685 467.05189077745297 339.72149239679914
980 300 683.184290602828 464.25342869333525 339.2325959905136
980 300 686.1412981723001 461.55778224518485 335.3413986430002
980 300 688.5245653802237 463.61793267573944 334.25851803636994
980 300 685.6914800617285 463.7997598517153 336.820228364829
980 300 687.0736470151403 465.8814571192903 336.6340833739649
980 300 684.3133329672644 462.3444667301446 337.32229534796966
980 300 684.6053372940896 462.72938218874594 337.2519215403665
980 300 684.9527884244901 465.07863848518787 338.0884705851518
980 300 681.5434876164052 464.0303450749242 340.5616594532884
